Nome,Estrelas,Texto,Data
Ehtyin Shemone,undefined undefined undefined undefined undefined,mantap. ...lebih murah,29 Juli 2019 29 Juli 2019
Ciel Phantomhive,undefined undefined undefined undefined undefined,nyaman dan mempermudah,29 Juli 2019 29 Juli 2019
Opank Marley,undefined undefined undefined undefined undefined,naiss,29 Juli 2019 29 Juli 2019
ruth boas,undefined undefined undefined undefined undefined,sangat membantu,29 Juli 2019 29 Juli 2019
Rizky Ali syafitri,undefined undefined undefined undefined undefined,hematttt,29 Juli 2019 29 Juli 2019
Arya Fauzan,undefined undefined undefined undefined,Jujun,29 Juli 2019 29 Juli 2019
Nelsen Putra Jaya,undefined,"mohon maaf saya kasih bintang1 dlu, soalny pengajuan refund saya udh 2 minggu tp blm kelar2. ditanya hari ini jawabny tinggal nunggu antrian pengembalian dana. ditanya besok, jawabny beda lagi. hadeehhh. mohon di perbaiki lg airy pelayananny. 😡",29 Juli 2019 29 Juli 2019
Bayu Wicak,undefined undefined undefined undefined undefined,bagus,29 Juli 2019 29 Juli 2019
Zainudin Ariefin,undefined undefined undefined undefined undefined,mudah dan praktis,29 Juli 2019 29 Juli 2019
Adama Sihite,undefined undefined undefined undefined undefined,helping me to find budget hotel,29 Juli 2019 29 Juli 2019
Dodi 92,undefined undefined undefined undefined undefined,Good,28 Juli 2019 29 Juli 2019
sherly masengi,undefined undefined undefined undefined undefined,cepat,28 Juli 2019 28 Juli 2019
Riski Sukma,undefined undefined undefined undefined undefined,good,28 Juli 2019 28 Juli 2019
Dodi Azwir,undefined undefined undefined undefined undefined,Mudah dn cepat Saran...sebaiknya dikirimkan jg via sms pemesan yg telah berhasil,28 Juli 2019 28 Juli 2019
Ika Vhido,undefined undefined undefined undefined undefined,"airyrooms sangat membantu, cepat prosesnya dan harga terendah dibandingkan aplikasi lain, terimakasih ♥️",28 Juli 2019 28 Juli 2019
Amir Delvan,undefined undefined undefined undefined undefined,bagus bnget saya kasih bintang 5,28 Juli 2019 28 Juli 2019
leni hardiana,undefined undefined undefined undefined undefined,mantap,28 Juli 2019 28 Juli 2019
Akun COC,undefined undefined undefined undefined undefined,sangat membantu dan pastinya murahh,28 Juli 2019 28 Juli 2019
Mochamad Syafiuddin,undefined undefined undefined undefined undefined,Bagus programnya,28 Juli 2019 28 Juli 2019
Firli Parliningtyas,undefined undefined undefined undefined undefined,"pertama nyobain airy dan puas , ada diskon ny pula thx airy",28 Juli 2019 28 Juli 2019
Rahmadhani sos,undefined undefined undefined undefined undefined,asli murah banget disini pesan hotel,28 Juli 2019 28 Juli 2019
Indra wan,undefined undefined undefined undefined undefined,kamar bersih.,28 Juli 2019 28 Juli 2019
Kolid Kolid,undefined undefined undefined undefined undefined,mantap banget,28 Juli 2019 28 Juli 2019
Afrila Bastinar,undefined undefined undefined undefined undefined,"aplikasinya bagus, lebih murah dibanding aplikasi lain",28 Juli 2019 28 Juli 2019
Taufik Hidayat,undefined undefined undefined undefined undefined,top,28 Juli 2019 28 Juli 2019
Poegoeh Prijambada,undefined undefined undefined undefined undefined,mantap,28 Juli 2019 28 Juli 2019
Kim_ BO,undefined undefined undefined undefined undefined,airy rooms ad dmanapun dan harga terjangkau..👍👍👍,28 Juli 2019 28 Juli 2019
Ronaldus Bagas Prasetyo,undefined undefined undefined undefined undefined,"harga terjangkau, nyaman",28 Juli 2019 28 Juli 2019
Freddy Roma,undefined undefined undefined undefined undefined,good,28 Juli 2019 28 Juli 2019
Latifah El-Faiha,undefined undefined undefined undefined undefined,👍,28 Juli 2019 28 Juli 2019
indah permata,undefined undefined undefined undefined undefined,sangat membantu,28 Juli 2019 28 Juli 2019
Gwen Nurhanania,undefined undefined undefined undefined undefined,good,28 Juli 2019 28 Juli 2019
Lea Abolla,undefined undefined undefined undefined undefined,sangat baik,28 Juli 2019 28 Juli 2019
Lili Arini Manalu,undefined undefined undefined undefined undefined,"terimakasih airy,pesan tiket jadi mudah,",28 Juli 2019 28 Juli 2019
wayan lolak,undefined undefined undefined undefined,mantab,28 Juli 2019 28 Juli 2019
Ridho Pangestu,undefined undefined undefined undefined undefined,im happy,28 Juli 2019 28 Juli 2019
Azzam Pranaja,undefined undefined undefined undefined undefined,Memang terbukti lebih murah ..... Mantap .....,28 Juli 2019 28 Juli 2019
tusnia nurmaulani,undefined undefined undefined undefined undefined,bagus,28 Juli 2019 28 Juli 2019
Andini Putry,undefined undefined undefined undefined undefined,keren dan sangat memuaskan,28 Juli 2019 28 Juli 2019
RIYAN VALENTINO,undefined undefined undefined undefined undefined,good deal,28 Juli 2019 28 Juli 2019
Indra Mulia M,undefined undefined undefined undefined undefined,App yg sering kasih hotel murah,28 Juli 2019 28 Juli 2019
Lukman Soleh,undefined undefined undefined undefined undefined,rekomended,28 Juli 2019 28 Juli 2019
Mohammad Subchan,undefined undefined undefined undefined undefined,mantapppp,28 Juli 2019 28 Juli 2019
andri kurniawan,undefined undefined undefined undefined undefined,sepertinya promonya bagi yg punya rek2 bank terpilih.,28 Juli 2019 28 Juli 2019
Mega Felle,undefined undefined undefined undefined undefined,okay,28 Juli 2019 28 Juli 2019
Assar As,undefined undefined undefined undefined undefined,aplikasi ini sangat bagus,27 Juli 2019 27 Juli 2019
GM RO2 yatimmandiri,undefined undefined undefined undefined undefined,nginap mantab,27 Juli 2019 27 Juli 2019
Muhammad Syafirudin,undefined undefined undefined undefined undefined,lebih murah,27 Juli 2019 27 Juli 2019
Soesilo Adji,undefined undefined undefined undefined undefined,"Saya suka sekali menggunakan airy, kalau sebelum-sebelumnya sebelum memakai airy kalau sedang di luarkota bingung mencari penginapan sekarang jadi lebih mudah. Saya menginap di airy pidada bali, kamar hotelnya bersih, tv lcd, wifi gratis, pelayanannya menyenangkan dan free breakfast. Thanks airy",27 Juli 2019 27 Juli 2019
Dwi Utomo,undefined undefined undefined undefined undefined,"Bagus , dari tahun 2017 saya memakai Airy app, pertahankan dan lebih bagus lagi ke dwpannya",27 Juli 2019 27 Juli 2019
Fasie,undefined undefined undefined undefined undefined,"Fast respon, mudah penggunaannya, mantap",27 Juli 2019 27 Juli 2019
noorma fitriana,undefined undefined undefined undefined,good deh airy,27 Juli 2019 27 Juli 2019
May Olifia,undefined undefined undefined undefined undefined,Airy ternyata murah banget y jadi jika ada kebutuhan mendadak bisa pesen tiket nya di Airy. Thanks y Airy,27 Juli 2019 27 Juli 2019
Leviathan Kuroyukihime,undefined undefined,"kemaren waktu gw pesan kamar dan tiket pesawat, hasilnya berjalan dengan lancar, pelayanan nya bagus, dan harga murah. namun setelah update aplikasinya, kok pas buka dan ubah tanggal pemesanan nya malah nggk bisa/gagal masuk gitu? untuk saat ini gw kasih bintang 2 dlu yaaaah",27 Juli 2019 27 Juli 2019
Renoid Blp008,undefined undefined undefined undefined undefined,good,27 Juli 2019 27 Juli 2019
Hendri Mahendra,undefined undefined undefined undefined undefined,mantap harga murah!,27 Juli 2019 27 Juli 2019
kiki88 kiki,undefined undefined undefined undefined undefined,good,27 Juli 2019 27 Juli 2019
Vicky juliansyah,undefined undefined undefined undefined undefined,mantaapp,27 Juli 2019 27 Juli 2019
Thomas alfa,undefined undefined undefined undefined,Lumayan murah,27 Juli 2019 27 Juli 2019
Dewi Sartika Sri,undefined,"barusan di download , app d buka kok terhenti terus",27 Juli 2019 27 Juli 2019
Wiro Sableng,undefined undefined undefined undefined,good,27 Juli 2019 27 Juli 2019
siswanto shah alam,undefined undefined undefined undefined undefined,tempat menginap yang murah dan nyaman,27 Juli 2019 27 Juli 2019
Dearni,undefined undefined undefined undefined undefined,lebih murah,27 Juli 2019 27 Juli 2019
Lisda Agus,undefined undefined undefined undefined undefined,sangat murah saat pembelian tiket pesawat,27 Juli 2019 27 Juli 2019
itha damanik,undefined undefined undefined undefined undefined,good,27 Juli 2019 27 Juli 2019
Grace Cst,undefined undefined undefined undefined undefined,Airy sangat cepat proses pencarian yg di butuhkan dan merasa puas 👍👍👍,27 Juli 2019 27 Juli 2019
arief effendy,undefined undefined undefined undefined,good,27 Juli 2019 27 Juli 2019
Knc Huruhara,undefined undefined undefined undefined undefined,hatga terjangkau,27 Juli 2019 27 Juli 2019
Nurhidayat Agustina,undefined undefined undefined undefined undefined,sangat membantu,27 Juli 2019 27 Juli 2019
sobat davy,undefined undefined undefined undefined undefined,saya selalu pantau promo agar dapat harga terbaik dan kualitas kamar terbaik,27 Juli 2019 27 Juli 2019
wiar to,undefined undefined undefined undefined undefined,yuyu mantap mamen,27 Juli 2019 27 Juli 2019
Jef Frans,undefined undefined undefined undefined undefined,sangat bagus,27 Juli 2019 27 Juli 2019
Titin sumarni,undefined undefined undefined undefined undefined,mantaf..diperluas rekanx🙏,27 Juli 2019 27 Juli 2019
Nindy Amalia,undefined undefined undefined undefined,lbh praktis ..prlu d tingkatkan untuk proses k pembayarannya,26 Juli 2019 27 Juli 2019
Ali_Akbar Arrahman,undefined undefined undefined undefined undefined,aplikasi ini sangat mudah / sangat gampang menemukan hotel terimakasih airy 😊😊,26 Juli 2019 26 Juli 2019
RN Rantau,undefined undefined undefined undefined,bikin paylater kah airy,26 Juli 2019 26 Juli 2019
rian ordila,undefined undefined undefined undefined undefined,"pelayanan yang sangat ramah, cepat tanggap dalam respon yang dibutuhkan, saya sudah 3 tahun menggunakan airy rooms, terimakasih airy",26 Juli 2019 26 Juli 2019
Agus maulana,undefined undefined undefined undefined undefined,good,26 Juli 2019 26 Juli 2019
Veri Tufendi,undefined undefined,"mohon diperbaiki lagi pelayanannya, baru mau pesan masalah server terus, sudah saya coba setiap hari selama seminggu masih sama saja",26 Juli 2019 26 Juli 2019
Armantoya 22,undefined undefined undefined undefined undefined,"sip, cepat, ok lah",26 Juli 2019 26 Juli 2019
Muchlis Makki,undefined undefined undefined undefined undefined,top,26 Juli 2019 26 Juli 2019
Irwan Sanaba,undefined undefined undefined undefined undefined,promonya bagus,26 Juli 2019 26 Juli 2019
Angelia Saragih,undefined undefined undefined undefined undefined,langganan akuh. selalu lebih murah,26 Juli 2019 26 Juli 2019
Zulzil Zulzil,undefined undefined undefined undefined undefined,good,26 Juli 2019 26 Juli 2019
Fegi Damayanti Wahyuning Tyas,undefined undefined undefined undefined undefined,good,26 Juli 2019 26 Juli 2019
fairy hatake,undefined undefined undefined undefined,lumayan bagus...kemarin coba booking pakai airy lancar ga ada kendala...sekedar usul aja...tolong tambahin untuk pesanan kereta api dan pesawat...thanks,26 Juli 2019 26 Juli 2019
elisa abner,undefined undefined undefined undefined undefined,cepat proses pemesanannya dan sangat murah. pelayanan CS sangat ramah dan bersahabat.mantap airy....,26 Juli 2019 26 Juli 2019
Alkahfi meNixtra,undefined undefined undefined undefined undefined,good,26 Juli 2019 26 Juli 2019
dyah 23,undefined undefined undefined undefined undefined,selalu sesuai standar,26 Juli 2019 26 Juli 2019
Rizal Maulana,undefined undefined undefined undefined undefined,Good😍,26 Juli 2019 26 Juli 2019
rha shop123,undefined undefined undefined undefined undefined,good,26 Juli 2019 26 Juli 2019
Syifah Nurdyta,undefined undefined undefined undefined undefined,"lebih mudah cepat,,murah lagi 😊",26 Juli 2019 26 Juli 2019
ilham hariaji,undefined undefined undefined undefined undefined,aplikasi yang user friendly,26 Juli 2019 26 Juli 2019
Bbvv bA Nabil A,undefined undefined undefined undefined undefined,suka sm airy,26 Juli 2019 26 Juli 2019
Adryan Erlangga,undefined undefined undefined undefined undefined,oke bgt,26 Juli 2019 26 Juli 2019
Lucky Eka Pratiwi,undefined undefined undefined undefined undefined,walaupun ad kendala sdkit tp cepat di respon.. puass bgt.. trimakasih airy,26 Juli 2019 26 Juli 2019
Edwin Pobuti,undefined undefined undefined undefined undefined,mantap,26 Juli 2019 26 Juli 2019
Sigit Rahmat,undefined undefined undefined undefined undefined,so far so good lah,26 Juli 2019 26 Juli 2019
Aisyah Ayu adelia,undefined undefined undefined undefined undefined,Wow keren banget,26 Juli 2019 26 Juli 2019
Taufiq Hidayat,undefined undefined undefined undefined,menyenangkan,26 Juli 2019 26 Juli 2019
Robby Ellioty,undefined undefined undefined undefined,tambahin diskonya dong..,26 Juli 2019 26 Juli 2019
Nana Kece,undefined undefined undefined undefined undefined,mantapp klo keluar kota pasti nginap diairy apa.lagi promo2 menarik & dapat cemikan secara grtis,26 Juli 2019 26 Juli 2019
Denik virgi,undefined undefined undefined undefined undefined,mantap sekali,26 Juli 2019 26 Juli 2019
Rena Sasa,undefined undefined undefined undefined,keren murah murah daripada app sebelah,26 Juli 2019 26 Juli 2019
zul kifli,undefined undefined undefined undefined undefined,paling murah dari yang lain,26 Juli 2019 26 Juli 2019
Gus Mulyadi,undefined undefined undefined undefined undefined,semoga bisa yang termurah,26 Juli 2019 26 Juli 2019
Fajar Alam,undefined undefined undefined undefined undefined,Good,25 Juli 2019 25 Juli 2019
muhammad yusuf faisal,undefined undefined undefined undefined undefined,Mudah dan gak ribet yang pastinya harga bersahabat,25 Juli 2019 25 Juli 2019
Ani Andriyani,undefined undefined undefined undefined,mantaff harga hotel terjangkau..pelayanan lumayan memuaskan.,25 Juli 2019 25 Juli 2019
Lutherkallungan Kallungan,undefined undefined undefined undefined undefined,terbang k jogja,25 Juli 2019 25 Juli 2019
Ari Risniawati eka,undefined undefined undefined undefined undefined,keren,25 Juli 2019 25 Juli 2019
bejo kaspari,undefined undefined undefined undefined,mantaapp,25 Juli 2019 25 Juli 2019
Iskandar Dinata,undefined undefined undefined undefined undefined,good,25 Juli 2019 25 Juli 2019
Samsung Galaxy,undefined undefined undefined undefined undefined,sangat luar biasa,25 Juli 2019 25 Juli 2019
Mirza Lembah,undefined undefined undefined undefined undefined,sangat memuaskan,25 Juli 2019 25 Juli 2019
Hadi Anto,undefined undefined undefined undefined undefined,di tingkat dan diskon nya di tambah kan,25 Juli 2019 25 Juli 2019
Kaka Vanhesling,undefined undefined undefined undefined undefined,bagus,25 Juli 2019 25 Juli 2019
Fatih Mujahidin,undefined undefined undefined undefined undefined,ok lah,25 Juli 2019 25 Juli 2019
dede tjahyo,undefined undefined undefined undefined undefined,mantaps,25 Juli 2019 25 Juli 2019
Fikri Vernaldy,undefined undefined undefined undefined undefined,murah,25 Juli 2019 25 Juli 2019
Thoni Zazg,undefined undefined undefined undefined undefined,Kalau bisa promo penerbangan di tambahkan sehingga menarik bagi pengguna jasa Udara,25 Juli 2019 25 Juli 2019
valerie lee,undefined undefined undefined undefined undefined,👍👍👍👍👍,25 Juli 2019 25 Juli 2019
Miftah Pahad,undefined undefined undefined undefined,mantapzz,25 Juli 2019 25 Juli 2019
agusleo adrian,undefined undefined undefined undefined undefined,sip,25 Juli 2019 25 Juli 2019
Aly Chroom,undefined undefined undefined undefined undefined,sangat memuaskan,25 Juli 2019 25 Juli 2019
meidy roeroe,undefined undefined undefined undefined undefined,"Tiketnya murah, banyak promo, aplikasinya mudah dan prosesnya cepat. Thks Airy...😊👍",25 Juli 2019 25 Juli 2019
Evel Arjun,undefined undefined undefined undefined,cepat dan murah,25 Juli 2019 25 Juli 2019
Sonny kilis,undefined undefined undefined undefined undefined,harganya murah.,25 Juli 2019 25 Juli 2019
Arie Ceria,undefined undefined undefined undefined undefined,ok deh pokoknya pelayanan dan tempat nya memuaskan,25 Juli 2019 25 Juli 2019
Chon Hendri,undefined undefined undefined undefined undefined,harganya lebih murah..,25 Juli 2019 25 Juli 2019
soleha soleha,undefined undefined undefined undefined undefined,murah dan ada potongan terus.. lanjut kan.. klo bs lebh besar lg discount ya. hehehe,25 Juli 2019 25 Juli 2019
Totok Dwiyanto,undefined undefined undefined undefined undefined,"Pesannya mudah, pelayanannya bagus, ramah.",25 Juli 2019 25 Juli 2019
Alex Kimbrut,undefined undefined undefined undefined undefined,sangat mudah,25 Juli 2019 25 Juli 2019
deni dean,undefined undefined undefined undefined undefined,sip,25 Juli 2019 25 Juli 2019
dewi maretta,undefined undefined undefined undefined undefined,Nice,25 Juli 2019 25 Juli 2019
